SpecCode,tl,guild,len,ord,ecoregion,stream,fresh,invasive,npp,discharge,herbivory,feeding_type,add_rems,Wmax
8581,0.301029996,Herb_detrite,0.792391689,Perciformes,Afrotropic,Unknown,Fonly,notinvasive,83258.45677,9.4,mainly plants/detritus (troph. 2-2.19),,"Occurs in swift waters (Refs. 7378, 53405) and rapids (Refs. 2756, 3012).  Feeds mainly on algae attached to rocks (Refs. 2756, 53781).",NA
8582,0.437750563,Omni,1.414973348,Perciformes,Afrotropic,Unknown,Fonly,notinvasive,6562.449053,9738.992515,plants/detritus+animals (troph. 2.2-2.79),variable,"Roams over sandy bottoms. Probably carnivorous, feeds on molluscs and diatoms.",NA
8586,0.547774705,secCons,1.582063363,Salmoniformes,Palearctic,Unknown,Fonly,notinvasive,4968.488345,537048.1902,mainly animals (troph. 2.8 and up),variable,"Stays mainly in shallow water with stony bottoms. Feeds on larval caddis flies and stone flies, Amphipoda, eggs of sculpin (Cottus) and lenok.",NA
8595,0.599883072,secCons,2.602059991,Anguilliformes,IndoMalay,Sonly,FandM,notinvasive,335.8680601,39977.40121,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),,NA
8597,0.531478917,secCons,1.414973348,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,6562.449053,9738.992515,mainly animals (troph. 2.8 and up),selective plankton feeding,Roams the open waters of the lake. Occasionally found schooling in coastal waters along rocky coasts. Feeds on zooplankton. Feeds on shrimp (Ref. 40115).,NA
8600,0.42975228,Omni,1,Cypriniformes,Afrotropic,Unknown,FandM,notinvasive,122.4067367,2193.191193,mainly animals (troph. 2.8 and up),variable,,NA
8603,0.482873584,secCons,1.075546961,Perciformes,Afrotropic,Sonly,FandM,notinvasive,35125.43839,13848.77951,mainly animals (troph. 2.8 and up),,,NA
8607,0.544068044,secCons,1.041392685,Perciformes,Afrotropic,Unknown,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),,NA
8608,0.396199347,Omni,1.113943352,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,1.884966321,464.65165,plants/detritus+animals (troph. 2.2-2.79),browsing on substrate,,NA
8609,0.544068044,secCons,0.929418926,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),,NA
8611,0.544068044,secCons,0.84509804,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),,NA
8615,0.653212514,Toppred,1.397940009,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),Feeds on fish (Ref. 40115).,NA
8621,0.556302501,secCons,0.740362689,Perciformes,Afrotropic,Unknown,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),"Reportedly inhabits deep waters; over soft, muddy bottoms. Feeds on small shrimp.",NA
8626,0.607455023,Toppred,1.176091259,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),,Feeds on shrimp (Ref. 40115).,NA
8627,0.62324929,Toppred,1.463892989,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),"Usually solitary.  Prefers to swim close to the sand bottom.  Digs large crater-shaped nests, even when there are rocks offering good shelters nearby, fact that shows that the choice of a nest site can be very revealing of a species ecology.  Carnivorous, preys on fish (Ref. 6770, 40115).",NA
8628,0.62324929,Toppred,1.511883361,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,6562.449053,9738.992515,mainly animals (troph. 2.8 and up),selective plankton feeding,Feeds on fish (Ref. 40115).,NA
8629,0.62324929,Toppred,1.204119983,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),"Usually solitary, are rock-dwellers and do not roam the wide open sandy bottoms.  Carnivorous, preys on fish (Ref. 6770).",NA
8631,0.62324929,Toppred,1.484299839,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,6562.449053,9738.992515,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),Feeds on fish (Ref. 40115).,NA
8633,0.544068044,secCons,1.068185862,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),,Encountered at greater depths than <i>Lestradea perspicax</i>.  Feeds on microorganisms and other very small food particles from the ooze that accumulates in small pockets on the sand floor (Ref. 5656).,NA
8651,0.531478917,secCons,0.740362689,Perciformes,Afrotropic,Unknown,Fonly,notinvasive,1.884966321,464.65165,plants/detritus+animals (troph. 2.2-2.79),variable,Feeds on plankton.,NA
8652,0.531478917,secCons,0.954242509,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),,Plankton feeder (Ref. 54948).  Breeding pair establishes its territory which is defended in a joint effort (Ref. 7343).,NA
8654,0.531478917,secCons,0.812913357,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),selective plankton feeding,Hovers above the substrate to feed on zooplankton. Needs sand to build its nest.,NA
8655,0.514547753,secCons,1.176091259,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),"Feeds on invertebrates like molluscs, worms and insect larvae.",NA
8657,0.537819095,secCons,1.017033339,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),variable,Usually occurs in the recesses of the biotope. Feeds on invertebrates found in the biocover or in the recesses of the substrate (Ref. 5667). Feeds on shrimp (Ref. 40115).,NA
8665,0.526339277,secCons,1.176091259,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),Feeds on shrimp (Ref. 40115).,NA
8674,0.653212514,Toppred,2.220108088,Siluriformes,Neotropic,Unknown,Fonly,notinvasive,1904.098461,450234.2902,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),Feeds mainly on fishes.,78000
8681,0.621176282,Toppred,2.301029996,Salmoniformes,Palearctic,Both,FandM,notinvasive,7771.514613,374287.4408,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),"Carnivorous, feeds on fishes, snakes, frogs, rodents, aquatic birds. Lives in fast-flowing streams below 150°C.",64250
8688,0.653212514,Toppred,2.079181246,Siluriformes,Neotropic,Unknown,Fonly,notinvasive,18.13491188,499704.9196,mainly animals (troph. 2.8 and up),,,16440
8695,0.653212514,Toppred,2.113943352,Siluriformes,Neotropic,Both,FandM,notinvasive,40.83106028,480271.7254,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),Occurs in small groups. Is mainly nocturnal (Ref. 9084).,19750
8697,0.653212514,Toppred,1.903089987,Characiformes,Neotropic,Unknown,Fonly,notinvasive,46.93009538,485142.2009,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),Piscivore (Ref. 76754).,506
8699,0.365487985,Omni,1.770852012,Characiformes,Neotropic,Both,Fonly,notinvasive,1190.60667,3215.026399,plants/detritus+animals (troph. 2.2-2.79),variable,"Found in lakes, rivers and streams. Water temperature: 21-34°C. The young feed on terrestrial and aquatic insects, leaves, fruits and seeds but become mainly herbivorous when adult.",NA
8700,0.559906625,secCons,1.445604203,Characiformes,Neotropic,Unknown,Fonly,notinvasive,18.99081771,692235.0698,mainly animals (troph. 2.8 and up),,"Between 4 and 5 cm length, <i>Pygocentrus cariba</i> shifted to a diet comprised mainly of whole fishes and pieces of fish flesh (Ref. 26297).",NA
8701,0.563481085,secCons,1.301029996,Perciformes,IndoMalay,Both,Fonly,notinvasive,219.1009048,118890.0598,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),"Inhabits silty and weedy bottoms of rivers and ponds or lakes. Feeds on crustaceans, large insects, frogs and fishes.",NA
8703,0.447158031,secCons,0.977723605,Perciformes,IndoMalay,Sonly,FandM,notinvasive,21.20507517,2934.857803,plants/detritus+animals (troph. 2.2-2.79),variable,"Occurs in lagoons and small streams. Enters estuaries (Ref. 4833). Often found among marginal roots and weeds in lagoons and some dry zone tanks (now relatively rare in the latter habitat). Feeds on fish fry, zooplankton and algae.",NA
8705,0.301029996,Herb_detrite,1.77815125,Cypriniformes,IndoMalay,Sonly,Fonly,notinvasive,96.68159821,103976.3912,mainly plants/detritus (troph. 2-2.19),variable,"Inhabits rivers, prefers to live among rocks. Herbivore feeding mainly on algae, aquatic plants and detritus. Survive on stony bottom which provides good protection from fast current of water and from predators (Ref. 37082).",NA
8708,0.5289167,secCons,1.58546073,Siluriformes,Afrotropic,Sonly,Fonly,notinvasive,2645.196215,7534.615819,plants/detritus+animals (troph. 2.2-2.79),variable,"Frequency of occurence in Caprivi: frequently in sandy streams, occasionally on rocky streams, common in standing deep water, occasionally in shallow swamps (Ref. 037065). Feeds on benthic organisms, fish and seeds (Ref. 12597)",NA
8737,0.301029996,Herb_detrite,2.397940009,Acipenseriformes,Palearctic,Sonly,Fonly,notinvasive,378.2091447,37745.82281,,,Inhabits the middle and lower reaches of rivers.,12500
8741,0.546542663,secCons,1.079181246,Perciformes,Afrotropic,Unknown,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),variable,"Usually solitary although many individuals may be observed at one time. Feeds on small snails that specifically live on the biocover (<i>Chytra kirki</i>, <i>Spekia zonata</i>, <i>Paramelania demoni</i> and <i>Tanganycia rufofilosa</i>). Also feeds on the eggs of the killifish, <i>Lamprichthys tanganicanus</i>. Leaves the rocky biotope to breed in the sandy bottom.",NA
8744,0.531478917,secCons,0.602059991,Perciformes,Afrotropic,Unknown,Fonly,notinvasive,1.884966321,464.65165,plants/detritus+animals (troph. 2.2-2.79),filtering plankton,Feeds on plankton that slowly pass by above the colony.,NA
8745,0.537819095,secCons,0.954242509,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),variable,Feeds on invertebrates found on the biocover or in deep recesses of the substrate (Ref. 5667); diptera and shrimp (Ref. 40115).,NA
8746,0.556302501,secCons,0.954242509,Perciformes,Afrotropic,Unknown,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),Lives in the crevices of the sediment-rich biotope. Feeds on molluscs which are crushed with the pharyngeal bones.,NA
8749,0.505149978,secCons,1.146128036,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),The stomach of one specimen was observed to contain insect larvae.,NA
8753,0.531478917,secCons,0.903089987,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,6562.449053,9738.992515,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),Occurs in the sediment-rich regions.  Congregates in groups (Ref. 7343).  Feeds on zooplankton (Ref. 40115).,NA
8757,0.575187845,secCons,1.301029996,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),"Sand-dweller. Feeds on molluscs, insect larvae, and fish. <i>N. tetracanthus</i> is not a typical crusher of mollusc shells but it is able to suck the mollusc out of its shell.",NA
8760,0.531478917,secCons,0.740362689,Perciformes,Afrotropic,Unknown,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),"Shell-dweller. Found over muddy areas. Feeds on small invertebrates, like shrimp and insect larvae.",NA
8762,0.544068044,secCons,2.113943352,Acipenseriformes,Palearctic,Sonly,FandM,notinvasive,467.0546802,152422.1488,,,"Anadromous.  Fry can be found in slow moving waters, adults in deep waters (Ref. 12218).",410000
8765,0.653212514,Toppred,2.176091259,Osteoglossiformes,IndoMalay,Both,Fonly,notinvasive,237.091298,15873.20468,mainly animals (troph. 2.8 and up),,,27000
8766,0.505149978,secCons,1.176091259,Osteoglossiformes,Afrotropic,Sonly,Fonly,notinvasive,1.773233441,1687.56548,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),Found in rocky habitats in flowing waters. Frequency of occurence in Caprivi:  frequently on rocky streams (Ref. 037065). Feeds on small aquatic invertebrates such as insect larvae.,NA
8767,0.505149978,secCons,2,Osteoglossiformes,Afrotropic,Unknown,Fonly,notinvasive,10890.18994,11051.06623,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),"Solitary, nocturnal species. Feeds on benthic animals, with chironomid larvae as a major food item.",NA
8768,0.567026366,secCons,1.698970004,Osteoglossiformes,Afrotropic,Both,Fonly,notinvasive,25.7157794,5754.912405,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),"Prefers quiet stretches of river channels, deep pools and floodplain lagoons with aquatic vegetation. Frequency of occurence in Caprivi: occasionally in sandy streams, occasionally on rocky streams, common in standing deep water, occasionally in shallow swamps, and occasionally in shallow flood plains (Ref. 037065). May form small shoals. Feeds mainly on insect larvae, shrimps, small snails and small fish. Known to move up tributaries when they come down in spate and may breed in newly inundated areas (Ref. 13337).",NA
8769,0.505149978,secCons,0.84509804,Osteoglossiformes,Afrotropic,Sonly,Fonly,notinvasive,5131.037749,3590.429073,mainly animals (troph. 2.8 and up),hunting macrofauna (predator),"Inhabits dense vegetation along margins of rivers and floodplain lagoons (Ref. 7248).  Often found in lagoons and backwaters in shallow water just underneath the surface vegetation (Ref. 13337). Frequency of occurence in Caprivi: occasionally on rocky streams, common in shallow swamps, and abundant in shallow flood plains (Ref. 037065). Feeds on aquatic insect larvae including a large component of Chironomidae.",NA
8774,0.531478917,secCons,1.176091259,Perciformes,Afrotropic,Unknown,Fonly,notinvasive,1.884966321,464.65165,plants/detritus+animals (troph. 2.2-2.79),filtering plankton,Occurs along rocky slopes. Feeds on plankton.,NA
8781,0.531478917,secCons,1.041392685,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),selective plankton feeding,,NA
8782,0.531478917,secCons,1.041392685,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),selective plankton feeding,,NA
8800,0.643452676,Toppred,1.214843848,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),other,Specialised scale-eater.,NA
8801,0.619093331,Toppred,1.041392685,Perciformes,Afrotropic,Lonely,Fonly,notinvasive,1.884966321,464.65165,mainly animals (troph. 2.8 and up),other,"Is a specialized scale-eater but is still euryphagous, like most lepidophagous fishes. Juveniles feed on a wide variety of food items but the adults feed mainly on fish scales. The majority of adults; however, also take other food at the same time. Parents guarding their young seem to depend more on zooplankters than are solitary adults, owing to the limitation of their movements (Ref. 42327). Generally, this species  prefers fish that feed from the algal layer or fish which are inattentive, the usual prey being <i>Tropheus</i> and <i>Pseudosimochromis</i> (Ref. 7343).",NA
